alias_id,alias,canonical_model_id,canonical_name,brand,alias_type,source_file,source_row,status,ambiguous,conflict,notes
redmi_note_11t_5g__note11t5g,Note11T5G,redmi_note_11t_5g,Redmi Note 11T 5G,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1024,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_11t_5g__redmi_note_11t_5g,Redmi Note 11T 5G,redmi_note_11t_5g,Redmi Note 11T 5G,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1025,ativo,false,false,Nome canonico.
redmi_note_11t_5g__rm_note_11t_5g,RM Note 11T 5G,redmi_note_11t_5g,Redmi Note 11T 5G,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1026,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_11t_5g__xiaomi_redmi_note_11t_5g,Xiaomi Redmi Note 11T 5G,redmi_note_11t_5g,Redmi Note 11T 5G,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1027,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_12__note_12,Note 12,redmi_note_12,Redmi Note 12,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1028,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_12__note12,Note12,redmi_note_12,Redmi Note 12,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1029,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12__redmi_note_12,Redmi Note 12,redmi_note_12,Redmi Note 12,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1030,ativo,false,false,Nome canonico.
redmi_note_12__rm_note_12,RM Note 12,redmi_note_12,Redmi Note 12,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1031,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12__xiaomi_redmi_note_12,Xiaomi Redmi Note 12,redmi_note_12,Redmi Note 12,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1032,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_12_4g__note_12_4g,Note 12 4G,redmi_note_12_4g,Redmi Note 12 4G,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1033,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_12_4g__note124g,Note124G,redmi_note_12_4g,Redmi Note 12 4G,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1034,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12_4g__redmi_note_12_4g,Redmi Note 12 4G,redmi_note_12_4g,Redmi Note 12 4G,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1035,ativo,false,false,Nome canonico.
redmi_note_12_4g__rm_note_12_4g,RM Note 12 4G,redmi_note_12_4g,Redmi Note 12 4G,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1036,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12_4g__xiaomi_redmi_note_12_4g,Xiaomi Redmi Note 12 4G,redmi_note_12_4g,Redmi Note 12 4G,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1037,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_12_5g__note_12_5g,Note 12 5G,redmi_note_12_5g,Redmi Note 12 5G,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1038,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_12_5g__note125g,Note125G,redmi_note_12_5g,Redmi Note 12 5G,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1039,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12_5g__redmi_note_12_5g,Redmi Note 12 5G,redmi_note_12_5g,Redmi Note 12 5G,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1040,ativo,false,false,Nome canonico.
redmi_note_12_5g__rm_note_12_5g,RM Note 12 5G,redmi_note_12_5g,Redmi Note 12 5G,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1041,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12_5g__xiaomi_redmi_note_12_5g,Xiaomi Redmi Note 12 5G,redmi_note_12_5g,Redmi Note 12 5G,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1042,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_12_pro__note_12_pro,Note 12 Pro,redmi_note_12_pro,Redmi Note 12 Pro,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1043,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_12_pro__note12pro,Note12Pro,redmi_note_12_pro,Redmi Note 12 Pro,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1044,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12_pro__redmi_note_12_pro,Redmi Note 12 Pro,redmi_note_12_pro,Redmi Note 12 Pro,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1045,ativo,false,false,Nome canonico.
redmi_note_12_pro__rm_note_12_pro,RM Note 12 Pro,redmi_note_12_pro,Redmi Note 12 Pro,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1046,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12_pro__xiaomi_redmi_note_12_pro,Xiaomi Redmi Note 12 Pro,redmi_note_12_pro,Redmi Note 12 Pro,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1047,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_12_pro_4g__note_12_pro_4g,Note 12 Pro 4G,redmi_note_12_pro_4g,Redmi Note 12 Pro 4G,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1048,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_12_pro_4g__note12pro4g,Note12Pro4G,redmi_note_12_pro_4g,Redmi Note 12 Pro 4G,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1049,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12_pro_4g__redmi_note_12_pro_4g,Redmi Note 12 Pro 4G,redmi_note_12_pro_4g,Redmi Note 12 Pro 4G,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1050,ativo,false,false,Nome canonico.
redmi_note_12_pro_4g__rm_note_12_pro_4g,RM Note 12 Pro 4G,redmi_note_12_pro_4g,Redmi Note 12 Pro 4G,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1051,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12_pro_4g__xiaomi_redmi_note_12_pro_4g,Xiaomi Redmi Note 12 Pro 4G,redmi_note_12_pro_4g,Redmi Note 12 Pro 4G,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1052,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_12_pro_5g__note_12_pro_5g,Note 12 Pro 5G,redmi_note_12_pro_5g,Redmi Note 12 Pro 5G,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1053,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_12_pro_5g__note12pro5g,Note12Pro5G,redmi_note_12_pro_5g,Redmi Note 12 Pro 5G,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1054,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12_pro_5g__redmi_note_12_pro_5g,Redmi Note 12 Pro 5G,redmi_note_12_pro_5g,Redmi Note 12 Pro 5G,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1055,ativo,false,false,Nome canonico.
redmi_note_12_pro_5g__rm_note_12_pro_5g,RM Note 12 Pro 5G,redmi_note_12_pro_5g,Redmi Note 12 Pro 5G,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1056,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12_pro_5g__xiaomi_redmi_note_12_pro_5g,Xiaomi Redmi Note 12 Pro 5G,redmi_note_12_pro_5g,Redmi Note 12 Pro 5G,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1057,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_12s__note_12s,Note 12S,redmi_note_12s,Redmi Note 12S,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1058,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_12s__note12s,Note12S,redmi_note_12s,Redmi Note 12S,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1059,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12s__redmi_note_12s,Redmi Note 12S,redmi_note_12s,Redmi Note 12S,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1060,ativo,false,false,Nome canonico.
redmi_note_12s__rm_note_12s,RM Note 12S,redmi_note_12s,Redmi Note 12S,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1061,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_12s__xiaomi_redmi_note_12s,Xiaomi Redmi Note 12S,redmi_note_12s,Redmi Note 12S,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1062,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_13__note_13,Note 13,redmi_note_13,Redmi Note 13,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1063,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_13__note13,Note13,redmi_note_13,Redmi Note 13,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1064,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_13__redmi_note_13,Redmi Note 13,redmi_note_13,Redmi Note 13,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1065,ativo,false,false,Nome canonico.
redmi_note_13__rm_note_13,RM Note 13,redmi_note_13,Redmi Note 13,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1066,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_13__xiaomi_redmi_note_13,Xiaomi Redmi Note 13,redmi_note_13,Redmi Note 13,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1067,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_13_4g__note_13_4g,Note 13 4G,redmi_note_13_4g,Redmi Note 13 4G,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1068,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_13_4g__note134g,Note134G,redmi_note_13_4g,Redmi Note 13 4G,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1069,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_13_4g__redmi_note_13_4g,Redmi Note 13 4G,redmi_note_13_4g,Redmi Note 13 4G,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1070,ativo,false,false,Nome canonico.
redmi_note_13_4g__rm_note_13_4g,RM Note 13 4G,redmi_note_13_4g,Redmi Note 13 4G,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1071,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_13_4g__xiaomi_redmi_note_13_4g,Xiaomi Redmi Note 13 4G,redmi_note_13_4g,Redmi Note 13 4G,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1072,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_13_pro__note_13_pro,Note 13 Pro,redmi_note_13_pro,Redmi Note 13 Pro,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1073,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_13_pro__note13pro,Note13Pro,redmi_note_13_pro,Redmi Note 13 Pro,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1074,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_13_pro__redmi_note_13_pro,Redmi Note 13 Pro,redmi_note_13_pro,Redmi Note 13 Pro,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1075,ativo,false,false,Nome canonico.
redmi_note_13_pro__rm_note_13_pro,RM Note 13 Pro,redmi_note_13_pro,Redmi Note 13 Pro,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1076,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_13_pro__xiaomi_redmi_note_13_pro,Xiaomi Redmi Note 13 Pro,redmi_note_13_pro,Redmi Note 13 Pro,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1077,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_13_pro_4g__note_13_pro_4g,Note 13 Pro 4G,redmi_note_13_pro_4g,Redmi Note 13 Pro 4G,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1078,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_13_pro_4g__note13pro4g,Note13Pro4G,redmi_note_13_pro_4g,Redmi Note 13 Pro 4G,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1079,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_13_pro_4g__redmi_note_13_pro_4g,Redmi Note 13 Pro 4G,redmi_note_13_pro_4g,Redmi Note 13 Pro 4G,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1080,ativo,false,false,Nome canonico.
redmi_note_13_pro_4g__rm_note_13_pro_4g,RM Note 13 Pro 4G,redmi_note_13_pro_4g,Redmi Note 13 Pro 4G,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1081,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_13_pro_4g__xiaomi_redmi_note_13_pro_4g,Xiaomi Redmi Note 13 Pro 4G,redmi_note_13_pro_4g,Redmi Note 13 Pro 4G,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1082,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_14__note_14,Note 14,redmi_note_14,Redmi Note 14,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1083,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_14__note14,Note14,redmi_note_14,Redmi Note 14,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1084,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_14__redmi_note_14,Redmi Note 14,redmi_note_14,Redmi Note 14,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1085,ativo,false,false,Nome canonico.
redmi_note_14__rm_note_14,RM Note 14,redmi_note_14,Redmi Note 14,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1086,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_14__xiaomi_redmi_note_14,Xiaomi Redmi Note 14,redmi_note_14,Redmi Note 14,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1087,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_14_pro__note_14_pro,Note 14 Pro,redmi_note_14_pro,Redmi Note 14 Pro,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1088,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_14_pro__note14pro,Note14Pro,redmi_note_14_pro,Redmi Note 14 Pro,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1089,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_14_pro__redmi_note_14_pro,Redmi Note 14 Pro,redmi_note_14_pro,Redmi Note 14 Pro,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1090,ativo,false,false,Nome canonico.
redmi_note_14_pro__rm_note_14_pro,RM Note 14 Pro,redmi_note_14_pro,Redmi Note 14 Pro,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1091,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_14_pro__xiaomi_redmi_note_14_pro,Xiaomi Redmi Note 14 Pro,redmi_note_14_pro,Redmi Note 14 Pro,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1092,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_14_pro_plus__note_14_pro_plus,Note 14 Pro Plus,redmi_note_14_pro_plus,Redmi Note 14 Pro Plus,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1093,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_14_pro_plus__note14proplus,Note14ProPlus,redmi_note_14_pro_plus,Redmi Note 14 Pro Plus,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1094,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_14_pro_plus__redmi_note_14_pro_plus,Redmi Note 14 Pro Plus,redmi_note_14_pro_plus,Redmi Note 14 Pro Plus,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1095,ativo,false,false,Nome canonico.
redmi_note_14_pro_plus__rm_note_14_pro_plus,RM Note 14 Pro Plus,redmi_note_14_pro_plus,Redmi Note 14 Pro Plus,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1096,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_14_pro_plus__xiaomi_redmi_note_14_pro_plus,Xiaomi Redmi Note 14 Pro Plus,redmi_note_14_pro_plus,Redmi Note 14 Pro Plus,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1097,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_15_pro__note_15_pro,Note 15 Pro,redmi_note_15_pro,Redmi Note 15 Pro,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1098,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_15_pro__note15pro,Note15Pro,redmi_note_15_pro,Redmi Note 15 Pro,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1099,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_15_pro__redmi_note_15_pro,Redmi Note 15 Pro,redmi_note_15_pro,Redmi Note 15 Pro,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1100,ativo,false,false,Nome canonico.
redmi_note_15_pro__rm_note_15_pro,RM Note 15 Pro,redmi_note_15_pro,Redmi Note 15 Pro,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1101,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_15_pro__xiaomi_redmi_note_15_pro,Xiaomi Redmi Note 15 Pro,redmi_note_15_pro,Redmi Note 15 Pro,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1102,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_7__note_7,Note 7,redmi_note_7,Redmi Note 7,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1103,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_7__note7,Note7,redmi_note_7,Redmi Note 7,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1104,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_7__redmi_note_7,Redmi Note 7,redmi_note_7,Redmi Note 7,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1105,ativo,false,false,Nome canonico.
redmi_note_7__rm_note_7,RM Note 7,redmi_note_7,Redmi Note 7,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1106,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_7__xiaomi_redmi_note_7,Xiaomi Redmi Note 7,redmi_note_7,Redmi Note 7,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1107,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_7s__note_7s,Note 7S,redmi_note_7s,Redmi Note 7S,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1108,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_7s__note7s,Note7S,redmi_note_7s,Redmi Note 7S,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1109,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_7s__redmi_note_7s,Redmi Note 7S,redmi_note_7s,Redmi Note 7S,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1110,ativo,false,false,Nome canonico.
redmi_note_7s__rm_note_7s,RM Note 7S,redmi_note_7s,Redmi Note 7S,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1111,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_7s__xiaomi_redmi_note_7s,Xiaomi Redmi Note 7S,redmi_note_7s,Redmi Note 7S,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1112,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_8__note_8,Note 8,redmi_note_8,Redmi Note 8,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1113,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_8__note8,Note8,redmi_note_8,Redmi Note 8,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1114,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_8__redmi_note_8,Redmi Note 8,redmi_note_8,Redmi Note 8,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1115,ativo,false,false,Nome canonico.
redmi_note_8__rm_note_8,RM Note 8,redmi_note_8,Redmi Note 8,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1116,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_8__xiaomi_redmi_note_8,Xiaomi Redmi Note 8,redmi_note_8,Redmi Note 8,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1117,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_8_pro__note_8_pro,Note 8 Pro,redmi_note_8_pro,Redmi Note 8 Pro,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1118,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_8_pro__note8pro,Note8Pro,redmi_note_8_pro,Redmi Note 8 Pro,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1119,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_8_pro__redmi_note_8_pro,Redmi Note 8 Pro,redmi_note_8_pro,Redmi Note 8 Pro,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1120,ativo,false,false,Nome canonico.
redmi_note_8_pro__rm_note_8_pro,RM Note 8 Pro,redmi_note_8_pro,Redmi Note 8 Pro,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1121,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_8_pro__xiaomi_redmi_note_8_pro,Xiaomi Redmi Note 8 Pro,redmi_note_8_pro,Redmi Note 8 Pro,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1122,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_9__note_9,Note 9,redmi_note_9,Redmi Note 9,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1123,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
redmi_note_9__note9,Note9,redmi_note_9,Redmi Note 9,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1124,ativo,true,requer_contexto_marca,Alias informado na planilha de capinhas. Normalizado aparece em mais de um modelo.
redmi_note_9__redmi_note_9,Redmi Note 9,redmi_note_9,Redmi Note 9,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1125,ativo,false,false,Nome canonico.
redmi_note_9__rm_note_9,RM Note 9,redmi_note_9,Redmi Note 9,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1126,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_9__xiaomi_redmi_note_9,Xiaomi Redmi Note 9,redmi_note_9,Redmi Note 9,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1127,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_9_4g__note_9_4g,Note 9 4G,redmi_note_9_4g,Redmi Note 9 4G,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1128,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_9_4g__note94g,Note94G,redmi_note_9_4g,Redmi Note 9 4G,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1129,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_9_4g__redmi_note_9_4g,Redmi Note 9 4G,redmi_note_9_4g,Redmi Note 9 4G,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1130,ativo,false,false,Nome canonico.
redmi_note_9_4g__rm_note_9_4g,RM Note 9 4G,redmi_note_9_4g,Redmi Note 9 4G,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1131,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_9_4g__xiaomi_redmi_note_9_4g,Xiaomi Redmi Note 9 4G,redmi_note_9_4g,Redmi Note 9 4G,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1132,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_9_5g__note_9_5g,Note 9 5G,redmi_note_9_5g,Redmi Note 9 5G,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1133,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_9_5g__note95g,Note95G,redmi_note_9_5g,Redmi Note 9 5G,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1134,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_9_5g__redmi_note_9_5g,Redmi Note 9 5G,redmi_note_9_5g,Redmi Note 9 5G,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1135,ativo,false,false,Nome canonico.
redmi_note_9_5g__rm_note_9_5g,RM Note 9 5G,redmi_note_9_5g,Redmi Note 9 5G,Redmi,marketplace_name,docs/catalogo/seeds/device_aliases_seed_001.csv,1136,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_9_5g__xiaomi_redmi_note_9_5g,Xiaomi Redmi Note 9 5G,redmi_note_9_5g,Redmi Note 9 5G,Redmi,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1137,ativo,false,false,Variante com fabricante guarda-chuva.
redmi_note_9_pro__note_9_pro,Note 9 Pro,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1138,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
redmi_note_9_pro__note9pro,Note9Pro,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1139,ativo,false,false,Alias informado na planilha de capinhas.
redmi_note_9_pro__redmi_note_9_pro,Redmi Note 9 Pro,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1140,ativo,false,false,Nome canonico.
