pair_id,model_a_id,model_a_name,model_a_brand,model_b_id,model_b_name,model_b_brand,supporting_group_ids,supporting_group_count,same_brand,cross_brand,best_evidence_status,worst_evidence_status,source_count,has_confirmed_supplier,has_bench_confirmation,has_probable_market,has_requires_test,has_conflict,public_visibility,mvp_eligibility,public_warning,source_files,notes
pair_0400,motorola_moto_g9,Motorola Moto G9,Motorola,realme_c35,Realme C35,Realme,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0401,motorola_moto_g9,Motorola Moto G9,Motorola,redmi_9a_sport,Redmi 9A Sport,Redmi,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0402,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a02,Samsung Galaxy A02,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0403,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a02s,Samsung Galaxy A02S,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0404,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a03,Samsung Galaxy A03,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0405,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a03_core,Samsung Galaxy A03 Core,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0406,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a03s,Samsung Galaxy A03S,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0407,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a12,Samsung Galaxy A12,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0408,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a13,Samsung Galaxy A13,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0409,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a13_4g,Samsung Galaxy A13 4G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0410,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a13_5g,Samsung Galaxy A13 5G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0411,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a23,Samsung Galaxy A23,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0412,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0413,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_a70,Samsung Galaxy A70,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0414,motorola_moto_g9,Motorola Moto G9,Motorola,samsung_galaxy_m12,Samsung Galaxy M12,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0415,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0416,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,realme_c11,Realme C11,Realme,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0417,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,realme_c21y,Realme C21Y,Realme,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0418,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,realme_c25,Realme C25,Realme,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0419,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,realme_c35,Realme C35,Realme,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0420,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,redmi_9a_sport,Redmi 9A Sport,Redmi,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0421,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a02,Samsung Galaxy A02,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0422,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a02s,Samsung Galaxy A02S,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0423,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a03,Samsung Galaxy A03,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0424,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a03_core,Samsung Galaxy A03 Core,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0425,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a03s,Samsung Galaxy A03S,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0426,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a12,Samsung Galaxy A12,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0427,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a13,Samsung Galaxy A13,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0428,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a13_4g,Samsung Galaxy A13 4G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0429,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a13_5g,Samsung Galaxy A13 5G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0430,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a23,Samsung Galaxy A23,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0431,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0432,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_a70,Samsung Galaxy A70,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0433,motorola_moto_g9_play,Motorola Moto G9 Play,Motorola,samsung_galaxy_m12,Samsung Galaxy M12,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0434,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,realme_c11,Realme C11,Realme,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0435,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,realme_c21y,Realme C21Y,Realme,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0436,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,realme_c25,Realme C25,Realme,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0437,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,realme_c35,Realme C35,Realme,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0438,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,redmi_9a_sport,Redmi 9A Sport,Redmi,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0439,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a02,Samsung Galaxy A02,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0440,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a02s,Samsung Galaxy A02S,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0441,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a03,Samsung Galaxy A03,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0442,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a03_core,Samsung Galaxy A03 Core,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0443,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a03s,Samsung Galaxy A03S,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0444,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a12,Samsung Galaxy A12,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0445,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a13,Samsung Galaxy A13,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0446,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a13_4g,Samsung Galaxy A13 4G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0447,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a13_5g,Samsung Galaxy A13 5G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0448,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a23,Samsung Galaxy A23,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0449,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a23_4g,Samsung Galaxy A23 4G,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0450,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_a70,Samsung Galaxy A70,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0451,motorola_moto_one_fusion,Motorola Moto One Fusion,Motorola,samsung_galaxy_m12,Samsung Galaxy M12,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0452,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,motorola_moto_one_zoom,Motorola Moto One Zoom,Motorola,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0453,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,redmi_note_7,Redmi Note 7,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0454,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,redmi_note_7s,Redmi Note 7S,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0455,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,redmi_note_8,Redmi Note 8,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0456,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,samsung_galaxy_a20,Samsung Galaxy A20,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0457,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,samsung_galaxy_a30,Samsung Galaxy A30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0458,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,samsung_galaxy_a30s,Samsung Galaxy A30S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0459,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,samsung_galaxy_a50,Samsung Galaxy A50,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0460,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,samsung_galaxy_m21,Samsung Galaxy M21,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0461,motorola_moto_one_macro,Motorola Moto One Macro,Motorola,samsung_galaxy_m21s,Samsung Galaxy M21S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
