compatibility_key,compatibility_type,group_name,source_model_key,target_model_key,product_category,status,confidence,source_origin,evidence,requires_dry_test,notes
pelicula_g003__poco_c65__realme_c53,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,poco_c65,realme_c53,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__poco_c65__realme_note_50,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,poco_c65,realme_note_50,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__poco_c65__redmi_13c,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,poco_c65,redmi_13c,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__poco_c65__redmi_15c,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,poco_c65,redmi_15c,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__poco_c65__redmi_a3,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,poco_c65,redmi_a3,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__poco_c65__samsung_galaxy_a05,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,poco_c65,samsung_galaxy_a05,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__poco_c65__samsung_galaxy_a05s,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,poco_c65,samsung_galaxy_a05s,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__poco_c65__samsung_galaxy_a06,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,poco_c65,samsung_galaxy_a06,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c51__realme_c53,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c51,realme_c53,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c51__realme_note_50,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c51,realme_note_50,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c51__redmi_13c,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c51,redmi_13c,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c51__redmi_15c,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c51,redmi_15c,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c51__redmi_a3,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c51,redmi_a3,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c51__samsung_galaxy_a05,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c51,samsung_galaxy_a05,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c51__samsung_galaxy_a05s,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c51,samsung_galaxy_a05s,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c51__samsung_galaxy_a06,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c51,samsung_galaxy_a06,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c53__realme_note_50,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c53,realme_note_50,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c53__redmi_13c,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c53,redmi_13c,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c53__redmi_15c,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c53,redmi_15c,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c53__redmi_a3,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c53,redmi_a3,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c53__samsung_galaxy_a05,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c53,samsung_galaxy_a05,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c53__samsung_galaxy_a05s,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c53,samsung_galaxy_a05s,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_c53__samsung_galaxy_a06,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_c53,samsung_galaxy_a06,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_note_50__redmi_13c,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_note_50,redmi_13c,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_note_50__redmi_15c,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_note_50,redmi_15c,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_note_50__redmi_a3,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_note_50,redmi_a3,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_note_50__samsung_galaxy_a05,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_note_50,samsung_galaxy_a05,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_note_50__samsung_galaxy_a05s,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_note_50,samsung_galaxy_a05s,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__realme_note_50__samsung_galaxy_a06,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,realme_note_50,samsung_galaxy_a06,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_13c__redmi_15c,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_13c,redmi_15c,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_13c__redmi_a3,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_13c,redmi_a3,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_13c__samsung_galaxy_a05,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_13c,samsung_galaxy_a05,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_13c__samsung_galaxy_a05s,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_13c,samsung_galaxy_a05s,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_13c__samsung_galaxy_a06,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_13c,samsung_galaxy_a06,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_15c__redmi_a3,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_15c,redmi_a3,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_15c__samsung_galaxy_a05,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_15c,samsung_galaxy_a05,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_15c__samsung_galaxy_a05s,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_15c,samsung_galaxy_a05s,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_15c__samsung_galaxy_a06,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_15c,samsung_galaxy_a06,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_a3__samsung_galaxy_a05,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_a3,samsung_galaxy_a05,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_a3__samsung_galaxy_a05s,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_a3,samsung_galaxy_a05s,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__redmi_a3__samsung_galaxy_a06,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,redmi_a3,samsung_galaxy_a06,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__samsung_galaxy_a05__samsung_galaxy_a05s,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,samsung_galaxy_a05,samsung_galaxy_a05s,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__samsung_galaxy_a05__samsung_galaxy_a06,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,samsung_galaxy_a05,samsung_galaxy_a06,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g003__samsung_galaxy_a05s__samsung_galaxy_a06,grupo_pelicula,Super grupo A05 / A05S / A06 / Redmi 13C / POCO C65 / Realme C51,samsung_galaxy_a05s,samsung_galaxy_a06,pelicula_tela,precisa_testar,baixa,Catálogos dos fornecedores enviados + mercado,HTML DATA #3; tipo Super grupo cruzado; prioridade Muito alta,true,"Boa família coringa atual de entrada; A06 também aparece com A07 em outro grupo, então testar no aparelho. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g004__samsung_galaxy_a16__samsung_galaxy_a17,grupo_pelicula,A16 / A17 / A26 / M16 / F16,samsung_galaxy_a16,samsung_galaxy_a17,pelicula_tela,provavel_mercado,media,Fornecedor World Cell + consolidação de mercado,HTML DATA #4; tipo Grupo compatível ampliado; prioridade Muito alta,true,A16/A17 confirmado por fornecedor e experiência da assistência; A26/M16/F16 aparecem em mercado como variação do grupo. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g004__samsung_galaxy_a16__samsung_galaxy_a26,grupo_pelicula,A16 / A17 / A26 / M16 / F16,samsung_galaxy_a16,samsung_galaxy_a26,pelicula_tela,provavel_mercado,media,Fornecedor World Cell + consolidação de mercado,HTML DATA #4; tipo Grupo compatível ampliado; prioridade Muito alta,true,A16/A17 confirmado por fornecedor e experiência da assistência; A26/M16/F16 aparecem em mercado como variação do grupo. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g004__samsung_galaxy_a16__samsung_galaxy_f16,grupo_pelicula,A16 / A17 / A26 / M16 / F16,samsung_galaxy_a16,samsung_galaxy_f16,pelicula_tela,provavel_mercado,media,Fornecedor World Cell + consolidação de mercado,HTML DATA #4; tipo Grupo compatível ampliado; prioridade Muito alta,true,A16/A17 confirmado por fornecedor e experiência da assistência; A26/M16/F16 aparecem em mercado como variação do grupo. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g004__samsung_galaxy_a16__samsung_galaxy_m16,grupo_pelicula,A16 / A17 / A26 / M16 / F16,samsung_galaxy_a16,samsung_galaxy_m16,pelicula_tela,provavel_mercado,media,Fornecedor World Cell + consolidação de mercado,HTML DATA #4; tipo Grupo compatível ampliado; prioridade Muito alta,true,A16/A17 confirmado por fornecedor e experiência da assistência; A26/M16/F16 aparecem em mercado como variação do grupo. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g004__samsung_galaxy_a17__samsung_galaxy_a26,grupo_pelicula,A16 / A17 / A26 / M16 / F16,samsung_galaxy_a17,samsung_galaxy_a26,pelicula_tela,provavel_mercado,media,Fornecedor World Cell + consolidação de mercado,HTML DATA #4; tipo Grupo compatível ampliado; prioridade Muito alta,true,A16/A17 confirmado por fornecedor e experiência da assistência; A26/M16/F16 aparecem em mercado como variação do grupo. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g004__samsung_galaxy_a17__samsung_galaxy_f16,grupo_pelicula,A16 / A17 / A26 / M16 / F16,samsung_galaxy_a17,samsung_galaxy_f16,pelicula_tela,provavel_mercado,media,Fornecedor World Cell + consolidação de mercado,HTML DATA #4; tipo Grupo compatível ampliado; prioridade Muito alta,true,A16/A17 confirmado por fornecedor e experiência da assistência; A26/M16/F16 aparecem em mercado como variação do grupo. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g004__samsung_galaxy_a17__samsung_galaxy_m16,grupo_pelicula,A16 / A17 / A26 / M16 / F16,samsung_galaxy_a17,samsung_galaxy_m16,pelicula_tela,provavel_mercado,media,Fornecedor World Cell + consolidação de mercado,HTML DATA #4; tipo Grupo compatível ampliado; prioridade Muito alta,true,A16/A17 confirmado por fornecedor e experiência da assistência; A26/M16/F16 aparecem em mercado como variação do grupo. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g004__samsung_galaxy_a26__samsung_galaxy_f16,grupo_pelicula,A16 / A17 / A26 / M16 / F16,samsung_galaxy_a26,samsung_galaxy_f16,pelicula_tela,provavel_mercado,media,Fornecedor World Cell + consolidação de mercado,HTML DATA #4; tipo Grupo compatível ampliado; prioridade Muito alta,true,A16/A17 confirmado por fornecedor e experiência da assistência; A26/M16/F16 aparecem em mercado como variação do grupo. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g004__samsung_galaxy_a26__samsung_galaxy_m16,grupo_pelicula,A16 / A17 / A26 / M16 / F16,samsung_galaxy_a26,samsung_galaxy_m16,pelicula_tela,provavel_mercado,media,Fornecedor World Cell + consolidação de mercado,HTML DATA #4; tipo Grupo compatível ampliado; prioridade Muito alta,true,A16/A17 confirmado por fornecedor e experiência da assistência; A26/M16/F16 aparecem em mercado como variação do grupo. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g004__samsung_galaxy_f16__samsung_galaxy_m16,grupo_pelicula,A16 / A17 / A26 / M16 / F16,samsung_galaxy_f16,samsung_galaxy_m16,pelicula_tela,provavel_mercado,media,Fornecedor World Cell + consolidação de mercado,HTML DATA #4; tipo Grupo compatível ampliado; prioridade Muito alta,true,A16/A17 confirmado por fornecedor e experiência da assistência; A26/M16/F16 aparecem em mercado como variação do grupo. Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g005__lg_k22__lg_k40s,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,lg_k40s,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__motorola_moto_g8_play,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,motorola_moto_g8_play,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__motorola_moto_g8_plus,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,motorola_moto_g8_plus,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__motorola_moto_one_macro,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,motorola_moto_one_macro,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__motorola_moto_one_zoom,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,motorola_moto_one_zoom,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
pelicula_g005__lg_k22__redmi_note_7,grupo_pelicula,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,lg_k22,redmi_note_7,pelicula_tela,precisa_testar,baixa,Tabelas abertas + fornecedor,HTML DATA #5; tipo Super grupo cruzado; prioridade Média,true,"Grupo antigo, mas ainda útil em assistência; conferir recorte de câmera/alto-falante. Compatibilidade de pelicula nao prova compatibilidade de capinha."
